term,term_id,document_frequency,idf,avg_tf,max_tf,max_tf_document,avg_tfidf,max_tfidf,max_tfidf_document
horror,3292,1.0,6.76849321164863,1.0,1.0,645,0.00777987725476854,6.76849321164863,645
june,3293,1.0,6.76849321164863,1.0,1.0,645,0.00777987725476854,6.76849321164863,645
offshore,3294,1.0,6.76849321164863,1.0,1.0,645,0.00777987725476854,6.76849321164863,645
wells,3295,1.0,6.76849321164863,1.0,1.0,645,0.00777987725476854,6.76849321164863,645
inewstv,3296,1.0,6.76849321164863,1.0,1.0,646,0.00777987725476854,6.76849321164863,646
beourguest,3297,1.0,6.76849321164863,1.0,1.0,647,0.00777987725476854,6.76849321164863,647
resisthttpstco93ksnw0cuk,3287,1.0,6.76849321164863,1.0,1.0,644,0.00777987725476854,6.76849321164863,644
xmas,3337,1.0,6.76849321164863,1.0,1.0,661,0.00777987725476854,6.76849321164863,661
suitcase,3338,1.0,6.76849321164863,1.0,1.0,662,0.00777987725476854,6.76849321164863,662
bs,3339,1.0,6.76849321164863,1.0,1.0,663,0.00777987725476854,6.76849321164863,663
elsewhere,3340,1.0,6.76849321164863,1.0,1.0,663,0.00777987725476854,6.76849321164863,663
bailed,3963,1.0,6.76849321164863,1.0,1.0,853,0.00777987725476854,6.76849321164863,853
committee,3342,1.0,6.76849321164863,1.0,1.0,664,0.00777987725476854,6.76849321164863,664
communications,3343,1.0,6.76849321164863,1.0,1.0,664,0.00777987725476854,6.76849321164863,664
helm,3344,1.0,6.76849321164863,1.0,1.0,664,0.00777987725476854,6.76849321164863,664
nancy,3345,1.0,6.76849321164863,1.0,1.0,664,0.00777987725476854,6.76849321164863,664
phase,3316,1.0,6.76849321164863,1.0,1.0,654,0.00777987725476854,6.76849321164863,654
triumviratehttpstcogzpb9v4pbx,3347,1.0,6.76849321164863,1.0,1.0,664,0.00777987725476854,6.76849321164863,664
backstage,3348,1.0,6.76849321164863,1.0,1.0,665,0.00777987725476854,6.76849321164863,665
dink,3349,1.0,6.76849321164863,1.0,1.0,665,0.00777987725476854,6.76849321164863,665
ek,3350,1.0,6.76849321164863,1.0,1.0,665,0.00777987725476854,6.76849321164863,665
grootfm,3351,1.0,6.76849321164863,1.0,1.0,665,0.00777987725476854,6.76849321164863,665
mal,3352,1.0,6.76849321164863,1.0,1.0,665,0.00777987725476854,6.76849321164863,665
sal,3353,1.0,6.76849321164863,1.0,1.0,665,0.00777987725476854,6.76849321164863,665
wees,3354,1.0,6.76849321164863,1.0,1.0,665,0.00777987725476854,6.76849321164863,665
baseless,3355,1.0,6.76849321164863,1.0,1.0,666,0.00777987725476854,6.76849321164863,666
conform,3356,1.0,6.76849321164863,1.0,1.0,666,0.00777987725476854,6.76849321164863,666
recommended,3346,1.0,6.76849321164863,1.0,1.0,664,0.00777987725476854,6.76849321164863,664
eis,3317,1.0,6.76849321164863,1.0,1.0,655,0.00777987725476854,6.76849321164863,655
impossible,3318,1.0,6.76849321164863,1.0,1.0,655,0.00777987725476854,6.76849321164863,655
nearly,3319,1.0,6.76849321164863,1.0,1.0,655,0.00777987725476854,6.76849321164863,655
obtain,3320,1.0,6.76849321164863,1.0,1.0,655,0.00777987725476854,6.76849321164863,655
required,3321,1.0,6.76849321164863,1.0,1.0,655,0.00777987725476854,6.76849321164863,655
min,3322,1.0,6.76849321164863,1.0,1.0,656,0.00777987725476854,6.76849321164863,656
westworldfinale,3323,1.0,6.76849321164863,1.0,1.0,656,0.00777987725476854,6.76849321164863,656
comatose,113,1.0,6.76849321164863,1.0,1.0,9,0.00777987725476854,6.76849321164863,9
coupno,3325,1.0,6.76849321164863,1.0,1.0,657,0.00777987725476854,6.76849321164863,657
idiotsporoshenko,3326,1.0,6.76849321164863,1.0,1.0,657,0.00777987725476854,6.76849321164863,657
wondering,3336,1.0,6.76849321164863,1.0,1.0,661,0.00777987725476854,6.76849321164863,661
ua,3327,1.0,6.76849321164863,1.0,1.0,657,0.00777987725476854,6.76849321164863,657
useful,3328,1.0,6.76849321164863,1.0,1.0,657,0.00777987725476854,6.76849321164863,657
bankruptcy,3964,1.0,6.76849321164863,1.0,1.0,853,0.00777987725476854,6.76849321164863,853
100,3329,1.0,6.76849321164863,1.0,1.0,658,0.00777987725476854,6.76849321164863,658
added,3330,1.0,6.76849321164863,1.0,1.0,658,0.00777987725476854,6.76849321164863,658
fixing,3331,1.0,6.76849321164863,1.0,1.0,658,0.00777987725476854,6.76849321164863,658
playlist,3332,1.0,6.76849321164863,1.0,1.0,658,0.00777987725476854,6.76849321164863,658
ignorant,3333,1.0,6.76849321164863,1.0,1.0,660,0.00777987725476854,6.76849321164863,660
pedophiles,3334,1.0,6.76849321164863,1.0,1.0,660,0.00777987725476854,6.76849321164863,660
pizzagate,3335,1.0,6.76849321164863,1.0,1.0,660,0.00777987725476854,6.76849321164863,660
economicsthe,3965,1.0,6.76849321164863,1.0,1.0,853,0.00777987725476854,6.76849321164863,853
hitler,3534,1.0,6.76849321164863,1.0,1.0,722,0.00777987725476854,6.76849321164863,722
mccoskrie,3535,1.0,6.76849321164863,1.0,1.0,723,0.00777987725476854,6.76849321164863,723
campaign,3536,1.0,6.76849321164863,1.0,1.0,724,0.00777987725476854,6.76849321164863,724
delivers,3537,1.0,6.76849321164863,1.0,1.0,724,0.00777987725476854,6.76849321164863,724
pennsylvania,3538,1.0,6.76849321164863,1.0,1.0,724,0.00777987725476854,6.76849321164863,724
rare,3539,1.0,6.76849321164863,1.0,1.0,724,0.00777987725476854,6.76849321164863,724
realestate,3540,1.0,6.76849321164863,1.0,1.0,724,0.00777987725476854,6.76849321164863,724
lewd,3541,1.0,6.76849321164863,1.0,1.0,725,0.00777987725476854,6.76849321164863,725
titter,3542,1.0,6.76849321164863,1.0,1.0,725,0.00777987725476854,6.76849321164863,725
republic,3434,1.0,6.76849321164863,1.0,1.0,691,0.00777987725476854,6.76849321164863,691
al,75,1.0,6.76849321164863,1.0,1.0,6,0.00777987725476854,6.76849321164863,6
lefttards,3545,1.0,6.76849321164863,1.0,1.0,726,0.00777987725476854,6.76849321164863,726
narrative,3546,1.0,6.76849321164863,1.0,1.0,726,0.00777987725476854,6.76849321164863,726
platinum,3946,1.0,6.76849321164863,1.0,1.0,848,0.00777987725476854,6.76849321164863,848
ryan,3548,1.0,6.76849321164863,1.0,1.0,727,0.00777987725476854,6.76849321164863,727
cost,3549,1.0,6.76849321164863,1.0,1.0,728,0.00777987725476854,6.76849321164863,728
eligible,3550,1.0,6.76849321164863,1.0,1.0,728,0.00777987725476854,6.76849321164863,728
enrollees,3551,1.0,6.76849321164863,1.0,1.0,728,0.00777987725476854,6.76849321164863,728
coincidencetrump,3945,1.0,6.76849321164863,1.0,1.0,847,0.00777987725476854,6.76849321164863,847
network,3553,1.0,6.76849321164863,1.0,1.0,728,0.00777987725476854,6.76849321164863,728
founded,3543,1.0,6.76849321164863,1.0,1.0,726,0.00777987725476854,6.76849321164863,726
plans,3514,1.0,6.76849321164863,1.0,1.0,714,0.00777987725476854,6.76849321164863,714
largescale,3515,1.0,6.76849321164863,1.0,1.0,715,0.00777987725476854,6.76849321164863,715
orchestrates,3516,1.0,6.76849321164863,1.0,1.0,715,0.00777987725476854,6.76849321164863,715
scenario,3517,1.0,6.76849321164863,1.0,1.0,715,0.00777987725476854,6.76849321164863,715
brexitthe,3947,1.0,6.76849321164863,1.0,1.0,849,0.00777987725476854,6.76849321164863,849
sna,3518,1.0,6.76849321164863,1.0,1.0,715,0.00777987725476854,6.76849321164863,715
hot,3519,1.0,6.76849321164863,1.0,1.0,716,0.00777987725476854,6.76849321164863,716
conference,3520,1.0,6.76849321164863,1.0,1.0,717,0.00777987725476854,6.76849321164863,717
nationalists,3521,1.0,6.76849321164863,1.0,1.0,717,0.00777987725476854,6.76849321164863,717
fighting,3533,1.0,6.76849321164863,1.0,1.0,722,0.00777987725476854,6.76849321164863,722
repost,3523,1.0,6.76849321164863,1.0,1.0,719,0.00777987725476854,6.76849321164863,719
repostappthis,3524,1.0,6.76849321164863,1.0,1.0,719,0.00777987725476854,6.76849321164863,719
ricky_martín,3525,1.0,6.76849321164863,1.0,1.0,719,0.00777987725476854,6.76849321164863,719
neofascist,3526,1.0,6.76849321164863,1.0,1.0,720,0.00777987725476854,6.76849321164863,720
worse,3527,1.0,6.76849321164863,1.0,1.0,720,0.00777987725476854,6.76849321164863,720
expresses,3528,1.0,6.76849321164863,1.0,1.0,721,0.00777987725476854,6.76849321164863,721
ppl,3529,1.0,6.76849321164863,1.0,1.0,721,0.00777987725476854,6.76849321164863,721
outthey,85,1.0,6.76849321164863,1.0,1.0,6,0.00777987725476854,6.76849321164863,6
venezuelan,3531,1.0,6.76849321164863,1.0,1.0,721,0.00777987725476854,6.76849321164863,721
bigoted,3532,1.0,6.76849321164863,1.0,1.0,722,0.00777987725476854,6.76849321164863,722
praising,3522,1.0,6.76849321164863,1.0,1.0,717,0.00777987725476854,6.76849321164863,717
ice,3577,1.0,6.76849321164863,1.0,1.0,737,0.00777987725476854,6.76849321164863,737
tacos,3578,1.0,6.76849321164863,1.0,1.0,737,0.00777987725476854,6.76849321164863,737
constructed,3579,1.0,6.76849321164863,1.0,1.0,738,0.00777987725476854,6.76849321164863,738
supplies,3580,1.0,6.76849321164863,1.0,1.0,738,0.00777987725476854,6.76849321164863,738
berry,3581,1.0,6.76849321164863,1.0,1.0,739,0.00777987725476854,6.76849321164863,739
mathieu,3582,1.0,6.76849321164863,1.0,1.0,739,0.00777987725476854,6.76849321164863,739
safety,3583,1.0,6.76849321164863,1.0,1.0,739,0.00777987725476854,6.76849321164863,739
although,3942,1.0,6.76849321164863,1.0,1.0,846,0.00777987725476854,6.76849321164863,846
thomas,3584,1.0,6.76849321164863,1.0,1.0,739,0.00777987725476854,6.76849321164863,739
relatively,3554,1.0,6.76849321164863,1.0,1.0,728,0.00777987725476854,6.76849321164863,728
carr,3586,1.0,6.76849321164863,1.0,1.0,740,0.00777987725476854,6.76849321164863,740
discuss,3587,1.0,6.76849321164863,1.0,1.0,740,0.00777987725476854,6.76849321164863,740
agenda,3941,1.0,6.76849321164863,1.0,1.0,846,0.00777987725476854,6.76849321164863,846
pilgrimage,3589,1.0,6.76849321164863,1.0,1.0,740,0.00777987725476854,6.76849321164863,740
tomorrow,3590,1.0,6.76849321164863,1.0,1.0,740,0.00777987725476854,6.76849321164863,740
99kyear,3591,1.0,6.76849321164863,1.0,1.0,741,0.00777987725476854,6.76849321164863,741
anticlinton,3592,1.0,6.76849321164863,1.0,1.0,741,0.00777987725476854,6.76849321164863,741
crusader,3593,1.0,6.76849321164863,1.0,1.0,741,0.00777987725476854,6.76849321164863,741
protein,3940,1.0,6.76849321164863,1.0,1.0,845,0.00777987725476854,6.76849321164863,845
nonpartisan,3594,1.0,6.76849321164863,1.0,1.0,741,0.00777987725476854,6.76849321164863,741
630pm,3585,1.0,6.76849321164863,1.0,1.0,740,0.00777987725476854,6.76849321164863,740
safer,3555,1.0,6.76849321164863,1.0,1.0,728,0.00777987725476854,6.76849321164863,728
selfdriving,3556,1.0,6.76849321164863,1.0,1.0,728,0.00777987725476854,6.76849321164863,728
selfinsure,3557,1.0,6.76849321164863,1.0,1.0,728,0.00777987725476854,6.76849321164863,728
believers,3558,1.0,6.76849321164863,1.0,1.0,729,0.00777987725476854,6.76849321164863,729
expect,3559,1.0,6.76849321164863,1.0,1.0,729,0.00777987725476854,6.76849321164863,729
fad,3560,1.0,6.76849321164863,1.0,1.0,729,0.00777987725476854,6.76849321164863,729
carol,3944,1.0,6.76849321164863,1.0,1.0,847,0.00777987725476854,6.76849321164863,847
taught,3562,1.0,6.76849321164863,1.0,1.0,729,0.00777987725476854,6.76849321164863,729
book,3563,1.0,6.76849321164863,1.0,1.0,731,0.00777987725476854,6.76849321164863,731
according,3564,1.0,6.76849321164863,1.0,1.0,732,0.00777987725476854,6.76849321164863,732
cream,3576,1.0,6.76849321164863,1.0,1.0,737,0.00777987725476854,6.76849321164863,737
regards,3566,1.0,6.76849321164863,1.0,1.0,732,0.00777987725476854,6.76849321164863,732
address,3567,1.0,6.76849321164863,1.0,1.0,733,0.00777987725476854,6.76849321164863,733
legitdraintheswamp,3568,1.0,6.76849321164863,1.0,1.0,734,0.00777987725476854,6.76849321164863,734
leftist,3569,1.0,6.76849321164863,1.0,1.0,735,0.00777987725476854,6.76849321164863,735
liberalsyou,3570,1.0,6.76849321164863,1.0,1.0,735,0.00777987725476854,6.76849321164863,735
debates,3571,1.0,6.76849321164863,1.0,1.0,736,0.00777987725476854,6.76849321164863,736
lgbtnews,3572,1.0,6.76849321164863,1.0,1.0,736,0.00777987725476854,6.76849321164863,736
marriagehttpstcoqsdkvxtv2f,3573,1.0,6.76849321164863,1.0,1.0,736,0.00777987725476854,6.76849321164863,736
herethe,3943,1.0,6.76849321164863,1.0,1.0,846,0.00777987725476854,6.76849321164863,846
craving,3575,1.0,6.76849321164863,1.0,1.0,737,0.00777987725476854,6.76849321164863,737
huffington,3565,1.0,6.76849321164863,1.0,1.0,732,0.00777987725476854,6.76849321164863,732
70,99,1.0,6.76849321164863,1.0,1.0,8,0.00777987725476854,6.76849321164863,8
ityou,3456,1.0,6.76849321164863,1.0,1.0,698,0.00777987725476854,6.76849321164863,698
converted,3457,1.0,6.76849321164863,1.0,1.0,699,0.00777987725476854,6.76849321164863,699
godless,3458,1.0,6.76849321164863,1.0,1.0,699,0.00777987725476854,6.76849321164863,699
gods,3459,1.0,6.76849321164863,1.0,1.0,699,0.00777987725476854,6.76849321164863,699
liberalstusk,3460,1.0,6.76849321164863,1.0,1.0,699,0.00777987725476854,6.76849321164863,699
satanic,3461,1.0,6.76849321164863,1.0,1.0,699,0.00777987725476854,6.76849321164863,699
sayseu,3462,1.0,6.76849321164863,1.0,1.0,699,0.00777987725476854,6.76849321164863,699
unions,3463,1.0,6.76849321164863,1.0,1.0,699,0.00777987725476854,6.76849321164863,699
twice,87,1.0,6.76849321164863,1.0,1.0,6,0.00777987725476854,6.76849321164863,6
supporter,3952,1.0,6.76849321164863,1.0,1.0,849,0.00777987725476854,6.76849321164863,849
newjersey,3465,1.0,6.76849321164863,1.0,1.0,700,0.00777987725476854,6.76849321164863,700
ptsd,3466,1.0,6.76849321164863,1.0,1.0,700,0.00777987725476854,6.76849321164863,700
sufferers,3467,1.0,6.76849321164863,1.0,1.0,700,0.00777987725476854,6.76849321164863,700
chamberlin,3468,1.0,6.76849321164863,1.0,1.0,701,0.00777987725476854,6.76849321164863,701
kenneth,3469,1.0,6.76849321164863,1.0,1.0,701,0.00777987725476854,6.76849321164863,701
remain,3951,1.0,6.76849321164863,1.0,1.0,849,0.00777987725476854,6.76849321164863,849
periscope,3470,1.0,6.76849321164863,1.0,1.0,701,0.00777987725476854,6.76849321164863,701
sr,3471,1.0,6.76849321164863,1.0,1.0,701,0.00777987725476854,6.76849321164863,701
attractive,3472,1.0,6.76849321164863,1.0,1.0,702,0.00777987725476854,6.76849321164863,702
christie,3464,1.0,6.76849321164863,1.0,1.0,700,0.00777987725476854,6.76849321164863,700
sorosriots,3435,1.0,6.76849321164863,1.0,1.0,691,0.00777987725476854,6.76849321164863,691
systemgoal,3436,1.0,6.76849321164863,1.0,1.0,691,0.00777987725476854,6.76849321164863,691
changed,3437,1.0,6.76849321164863,1.0,1.0,692,0.00777987725476854,6.76849321164863,692
discovered,3438,1.0,6.76849321164863,1.0,1.0,692,0.00777987725476854,6.76849321164863,692
commit,3439,1.0,6.76849321164863,1.0,1.0,693,0.00777987725476854,6.76849321164863,693
legalised,3440,1.0,6.76849321164863,1.0,1.0,693,0.00777987725476854,6.76849321164863,693
spite,3441,1.0,6.76849321164863,1.0,1.0,693,0.00777987725476854,6.76849321164863,693
suicide,3442,1.0,6.76849321164863,1.0,1.0,693,0.00777987725476854,6.76849321164863,693
buddies,3443,1.0,6.76849321164863,1.0,1.0,694,0.00777987725476854,6.76849321164863,694
believetrue,3454,1.0,6.76849321164863,1.0,1.0,698,0.00777987725476854,6.76849321164863,698
chances,3444,1.0,6.76849321164863,1.0,1.0,694,0.00777987725476854,6.76849321164863,694
messing,3445,1.0,6.76849321164863,1.0,1.0,694,0.00777987725476854,6.76849321164863,694
16days,3446,1.0,6.76849321164863,1.0,1.0,695,0.00777987725476854,6.76849321164863,695
sexiest,3953,1.0,6.76849321164863,1.0,1.0,850,0.00777987725476854,6.76849321164863,850
stronger,3448,1.0,6.76849321164863,1.0,1.0,695,0.00777987725476854,6.76849321164863,695
canadian,3449,1.0,6.76849321164863,1.0,1.0,696,0.00777987725476854,6.76849321164863,696
silly,3450,1.0,6.76849321164863,1.0,1.0,696,0.00777987725476854,6.76849321164863,696
edge,102,1.0,6.76849321164863,1.0,1.0,8,0.00777987725476854,6.76849321164863,8
nasty,3452,1.0,6.76849321164863,1.0,1.0,697,0.00777987725476854,6.76849321164863,697
android,100,1.0,6.76849321164863,1.0,1.0,8,0.00777987725476854,6.76849321164863,8
mcconnell,3954,1.0,6.76849321164863,1.0,1.0,851,0.00777987725476854,6.76849321164863,851
vot,3493,1.0,6.76849321164863,1.0,1.0,708,0.00777987725476854,6.76849321164863,708
families,92,1.0,6.76849321164863,1.0,1.0,7,0.00777987725476854,6.76849321164863,7
breach,3495,1.0,6.76849321164863,1.0,1.0,709,0.00777987725476854,6.76849321164863,709
committed,3496,1.0,6.76849321164863,1.0,1.0,709,0.00777987725476854,6.76849321164863,709
gen,3497,1.0,6.76849321164863,1.0,1.0,709,0.00777987725476854,6.76849321164863,709
pentagon,3498,1.0,6.76849321164863,1.0,1.0,709,0.00777987725476854,6.76849321164863,709
measure,3499,1.0,6.76849321164863,1.0,1.0,710,0.00777987725476854,6.76849321164863,710
mrs,3500,1.0,6.76849321164863,1.0,1.0,710,0.00777987725476854,6.76849321164863,710
sookie,3501,1.0,6.76849321164863,1.0,1.0,710,0.00777987725476854,6.76849321164863,710
idk,3473,1.0,6.76849321164863,1.0,1.0,702,0.00777987725476854,6.76849321164863,702
eh,3503,1.0,6.76849321164863,1.0,1.0,711,0.00777987725476854,6.76849321164863,711
mothers,3504,1.0,6.76849321164863,1.0,1.0,711,0.00777987725476854,6.76849321164863,711
livelyrics,3505,1.0,6.76849321164863,1.0,1.0,712,0.00777987725476854,6.76849321164863,712
soundhound,3506,1.0,6.76849321164863,1.0,1.0,712,0.00777987725476854,6.76849321164863,712
command,3507,1.0,6.76849321164863,1.0,1.0,713,0.00777987725476854,6.76849321164863,713
filthy,3508,1.0,6.76849321164863,1.0,1.0,713,0.00777987725476854,6.76849321164863,713
editorial,91,1.0,6.76849321164863,1.0,1.0,7,0.00777987725476854,6.76849321164863,7
conflicts,3510,1.0,6.76849321164863,1.0,1.0,714,0.00777987725476854,6.76849321164863,714
foreign,3511,1.0,6.76849321164863,1.0,1.0,714,0.00777987725476854,6.76849321164863,714
intervenes,3512,1.0,6.76849321164863,1.0,1.0,714,0.00777987725476854,6.76849321164863,714
difference,3502,1.0,6.76849321164863,1.0,1.0,711,0.00777987725476854,6.76849321164863,711
jocox,3950,1.0,6.76849321164863,1.0,1.0,849,0.00777987725476854,6.76849321164863,849
fools,3474,1.0,6.76849321164863,1.0,1.0,703,0.00777987725476854,6.76849321164863,703
hence,3475,1.0,6.76849321164863,1.0,1.0,703,0.00777987725476854,6.76849321164863,703
familygoals,3476,1.0,6.76849321164863,1.0,1.0,704,0.00777987725476854,6.76849321164863,704
airport,3477,1.0,6.76849321164863,1.0,1.0,705,0.00777987725476854,6.76849321164863,705
arrived,3478,1.0,6.76849321164863,1.0,1.0,705,0.00777987725476854,6.76849321164863,705
defec,3479,1.0,6.76849321164863,1.0,1.0,705,0.00777987725476854,6.76849321164863,705
hoax,3949,1.0,6.76849321164863,1.0,1.0,849,0.00777987725476854,6.76849321164863,849
facilitate,3480,1.0,6.76849321164863,1.0,1.0,705,0.00777987725476854,6.76849321164863,705
fsbs,3481,1.0,6.76849321164863,1.0,1.0,705,0.00777987725476854,6.76849321164863,705
ssa,3492,1.0,6.76849321164863,1.0,1.0,708,0.00777987725476854,6.76849321164863,708
olga,3483,1.0,6.76849321164863,1.0,1.0,705,0.00777987725476854,6.76849321164863,705
sentinel,97,1.0,6.76849321164863,1.0,1.0,7,0.00777987725476854,6.76849321164863,7
fabian,3948,1.0,6.76849321164863,1.0,1.0,849,0.00777987725476854,6.76849321164863,849
centuriesold,3485,1.0,6.76849321164863,1.0,1.0,706,0.00777987725476854,6.76849321164863,706
recreated,3486,1.0,6.76849321164863,1.0,1.0,706,0.00777987725476854,6.76849321164863,706
shipwreck,3487,1.0,6.76849321164863,1.0,1.0,706,0.00777987725476854,6.76849321164863,706
3state,3488,1.0,6.76849321164863,1.0,1.0,707,0.00777987725476854,6.76849321164863,707
fbis,93,1.0,6.76849321164863,1.0,1.0,7,0.00777987725476854,6.76849321164863,7
gutting,3490,1.0,6.76849321164863,1.0,1.0,708,0.00777987725476854,6.76849321164863,708
lgbt,3491,1.0,6.76849321164863,1.0,1.0,708,0.00777987725476854,6.76849321164863,708
kostina,3482,1.0,6.76849321164863,1.0,1.0,705,0.00777987725476854,6.76849321164863,705
tyrod,1645,1.0,6.76849321164863,1.0,1.0,239,0.00777987725476854,6.76849321164863,239
uniform,1646,1.0,6.76849321164863,1.0,1.0,239,0.00777987725476854,6.76849321164863,239
cow,1647,1.0,6.76849321164863,1.0,1.0,240,0.00777987725476854,6.76849321164863,240
5th,795,1.0,6.76849321164863,1.0,1.0,94,0.00777987725476854,6.76849321164863,94
half,1649,1.0,6.76849321164863,1.0,1.0,240,0.00777987725476854,6.76849321164863,240
narrating,1650,1.0,6.76849321164863,1.0,1.0,240,0.00777987725476854,6.76849321164863,240
1995,794,1.0,6.76849321164863,1.0,1.0,94,0.00777987725476854,6.76849321164863,94
thizizuz,1652,1.0,6.76849321164863,1.0,1.0,240,0.00777987725476854,6.76849321164863,240
